1636377	jbo	mi pu cirko lo jdini vasru
1640805	jbo	go'inai .i ta na zdani mi
1642955	jbo	ko jundi lo du'u lo plicme .e lo japyvla cu drani ciska
1642957	jbo	lo ti dinju cu pu spita
1642958	jbo	lo remna cu selte'i lo ka pilno lo fagri kei lo danlo
1642962	jbo	ko'a gleki lo jalge
1642964	jbo	do gleki lo jalge
1642971	jbo	ma'a klamu'o .a'enai lo skiji cmana .i lo snime cu binxo lo carvi
1642976	jbo	mi senpi lo du'u la .tam. cu gleki lo ri cnino jibri
1642981	jbo	la .tam. pu sombo so'o xrula tsiju lo ty purdi
1642983	jbo	ca ko'a nerkla lo nerklaji ku re nanmu jbibi'o ko'a
1642985	jbo	lo ta gerku cu tcelaldo
1642988	jbo	ko'a tcebilma .i cpedu fi lo mikce
1642991	jbo	ko lo micyxu'i citka ciroi lo ro djedi
1644541	jbo	ko'a sisti lo nu ko'a selnunji'e
1644560	jbo	ko'a mo
1644573	jbo	lo nanla cifnu cu jbena ko'a
1644601	jbo	ko'a na'e sigva'u
1644612	jbo	lo ferti dertu cu tcevajni lo nuntumcrepu
1644643	jbo	do .ei jundi lo do kamka'o
1644662	jbo	mi klama lo cnita be lo trici tezu'e lo nu na co'a cilmo
1644673	jbo	mi to'e srana ko'a
1644690	jbo	ko'a dunli lo patfu be mi lo rajycla
1644729	jbo	di'u ba fanta lo raktu be mi
1650288	jbo	lu zo'e do tolcelci'i ce'o ckasu ce'o damba .i ce'o bo do jamji'a li'u jai se stidi
1651444	jbo	xu .ei mi kargau lo canko
1651447	jbo	mi ba cliva ca lo nondei
1651448	jbo	mi nalre'ucti
1651449	jbo	mi stagycti
1651450	jbo	ko catlu lo mlatu .i ra selponse la .braun.
1652607	jbo	xu do djica lo nu klama
1655277	jbo	xu do djica lo nu do klama
1655279	jbo	.audaipei klama
1655468	jbo	mi djica lo nu te vecnu lo cirla
1655475	jbo	ko ti mi dunda
1655480	jbo	au mi te vecnu ta
1655482	jbo	ti se jdima ma
1655483	jbo	ti se vecnu fo ma
1655485	jbo	ma vecnu ti
1655488	jbo	pe'udo'u mi jbera ti do
1655491	jbo	ma ve jbera
1655495	jbo	mi ponse le rupnu be li mo'a
1655499	jbo	ko ti mi zmadu'a
1655504	jbo	lo mikce cu zvati ma
1655505	jbo	mikce vi ma
1655507	jbo	ma stuzi lo spita
1655509	jbo	cortu ti
1655513	jbo	lo stedu be mi cu kelvo du'eda
1655517	jbo	ro do pu cmila
1655526	jbo	mi vaxybi'a
1655529	jbo	xu mi nitcu le nu le mikce ku curmi kei le nu mi pilno le velmicyxu'i
1655532	jbo	mi cortu le betfu
1655534	jbo	lo vi zarci be le velmicyxu'i cu zvati ma
1655541	jbo	xu do speni
1655545	jbo	xu do da kansa le ka xabju
1655547	jbo	mi ca ca'o tinzga lo zgike
1655548	jbo	mi tirna zgana lo zgike
1655550	jbo	xu mi do melbi
1655553	jbo	pei sidju mi
1655561	jbo	do jerna li xo
1655564	jbo	ma cmene le patfu be do
1655566	jbo	do se briju fi ma
1655570	jbo	do ca'o mo
1655575	jbo	mi djuno noda lo se zvati be mi
1655578	jbo	mi zmanei le blanu le xunre
1655580	jbo	mi se bangu lo glibau
1655585	jbo	je'epei
1655586	jbo	xu do jimpe fi mi
1655588	jbo	xu do jimpe tu'a mi
1655590	jbo	xu do jimpe fi lo se cusku be mi
1655594	jbo	je'enai
1655600	jbo	mi jimpe
1655604	jbo	go'ira'o
1655607	jbo	mi prami do - .i go'ira'o
1655610	jbo	mi prami do - mi prami ji'a do
1655612	jbo	ki'e sai do
1655614	jbo	mi cpedu
1655616	jbo	pe'u
1655619	jbo	mi na tugni
1655628	jbo	ko cimoi citka ti di'i lo djedi ca'o lo ze'aba jeftu be li re
1655629	jbo	ko cimoi pinxa ti di'i lo djedi ca'o lo ze'aba jeftu be li re
1655630	jbo	ko cimoi je'erse'a ti di'i lo djedi ca'o lo ze'aba jeftu be li re
1655634	jbo	mi klama fo ma fe lo renytcana
1655636	jbo	ma pluta lo renytcana
1655644	jbo	.au pikta co klama la boston
1655646	jbo	lu pamei je'i remei farna li'u lu .e'o jenai li'u
1655651	jbo	eipei lo trene cu se basti
1655653	jbo	lo trene cu klama fi ma noi tsina
1655656	jbo	ca ma cliva fa lo pamoi basfa poi klama la boston
1655684	jbo	.e'o ko livycru mi bu'u le bavla'i ke nunde'a tcana
1655687	jbo	lo gusta be le jungo cu zvati ma
1655693	jbo	ki'e do
1655696	jbo	je'e do
1655698	jbo	do .iu
1655700	jbo	ma stuzi lo djacu kumfa
1655702	jbo	ma stuzi lo vimku'a
1655704	jbo	ma stuzi lo vikmi kumfa
1655705	jbo	ma stuzi lo lumci kumfa
1655711	jbo	ma ni do clani
1655715	jbo	xu do pu'i zvati la .paris.
1655717	jbo	do klama fi ma
1655719	jbo	xu do prami selpe'o
1655727	jbo	xu do pu djuno fi le du'u ...
1655729	jbo	mi se krasi la boston
1655733	jbo	mi xabju la .amerik.
1655741	jbo	tu'a mi nanca li 18 pi xo'e
1655742	jbo	mi renvi fi lo nanca be li 18
1655852	jbo	mi klama fo ma fe lo tcadu
1655855	jbo	ma pluta lo tcadu
1655865	jbo	mi klama fo ma fe lo aftobuso tcana
1655866	jbo	ma pluta lo aftobuso tcana
1655869	jbo	mi klama fo ma fe lo vijytcana
1655870	jbo	ma pluta lo lo vijytcana
1655873	jbo	mi klama fo ma fe lo mritcana
1655874	jbo	ma pluta lo mritcana
1655877	jbo	mi klama fo ma fe lo ckudi'u
1655878	jbo	ma pluta lo ckudi'u
1655880	jbo	mi klama fo ma fe lo tatpi cukta barja
1655882	jbo	ma pluta lo tatpi cukta barja
1655884	jbo	mi klama fo ma fe lo gusta
1655886	jbo	ma pluta lo gusta
1655923	jbo	.oinai lo nu ta tigni
1655926	jbo	lo bende ku barda
1655949	jbo	jaginai do jimpe la'e dei gi do gletu nitcu
1655966	jbo	lo cmalu nixli ku na'e ka'e sazri lo relxilma'e
1655970	jbo	xu mi ca'o senva
1655973	jbo	ti me mi relxilma'e
1656965	jbo	.i .e'o ko kargau lo canko
1656966	jbo	.i ko joi mi ca citka .i mi xagji sai
1656967	jbo	.i mi pu fengu lo nu lerci
1656969	jbo	.i mi na djica lo nu gunka .i .e'u mi'o ve skina
1656970	jbo	.i do na bebna
1656971	jbo	xu do birti lo du'u na tolmo'i
1656972	jbo	.u'e melbi
1656973	jbo	.i mi pleji lo rupnu be li ji'i mu no
1656974	jbo	.i clite krosa'i
1656975	jbo	.i mi cortu lo zargu
1656976	jbo	.i lo cmalu lekmi'i cu to'e jinsa
1656977	jbo	.i xalbebna
1656978	jbo	.i do mutce co certu lo nu kelci la starkraft
1656979	jbo	lo ninmu cu djica lo nu penmi do
1656986	jbo	.i vi ba'o foldi purdi
1656987	jbo	.i la .tam. na slabu la .meris. .o lo mensi be ri
1656988	jbo	.i lo du'u do bilga cu nuzba mi
1656992	jbo	.i la ba'e .tam. jukpa lo vanci sanmi
1656993	jbo	ko carna fi lo pritu dargu
1656995	jbo	ma stuzi lo jibni traji banxa
1656996	jbo	.i zmadu mi lo ka mencre
1656997	jbo	lo jbirai banxa ku zvati ma
1657000	jbo	.i ma krasi lo munje
1657004	jbo	ma cmene lo tcini poi do klama ke'a
1657009	jbo	.i carvi na ja nai kelci
1657012	jbo	.i djuno lo du'u la .djan. pu prami vo'a
1657015	jbo	.i xu mi nu'o citka lo cmalu
1657018	jbo	.i lo nu snada cu mutce lakne
1657020	jbo	fau lo nu do na nelci vau ko na citka
1657021	jbo	va'o lo nu do na nelci ko'a kei ko na citka ko'a
1657023	jbo	.i .e'o ko ciska lo cmene be do fo lo pinsi
1657033	jbo	.i tu'a lo brito nu tadni pu cinri
1657036	jbo	.i purdi fi lo rozgu
1657047	jbo	.i xu dilnu tcima
1657056	jbo	.i lo nu fliba cu lakne
1657057	jbo	.i lo mi lanka cu culno lo cukta
1657063	jbo	.i lo mensi be mi cu tolprali jai juxre
1657068	jbo	.i la'e dei traji lo ka na'e tugni fi ce'u
1657070	jbo	.i mipri
1657072	jbo	.i melbi cmene do
1657086	jbo	.i ko cikna
1657087	jbo	.i la .tam. tinbe fi mi
1657296	jbo	la .markos. terdyske gunka
1657327	jbo	lo me mi patfu ku nanca li mo'a pamu
1657343	jbo	lo me ta bruni ku mutce carmi cilre
1657347	jbo	ta se zdani lo cmatca
1657350	jbo	nelci lo nu kalte lo finpe
1657360	jbo	mi na ralte lo sukta
1657364	jbo	ti tu'urki tcaci
1657369	jbo	.au klama la .nipon. ca da
1657385	jbo	mi tcidu fi lo za'u cukta
1658916	jbo	ko'a certu zmadu mi lo nu limne
1660359	jbo	ti'e lo do gunka cuntu cu banro
1661750	jbo	ko rauroi pensi pu'o lo nu do zbasu
1661766	jbo	ro lo danlu cu nelci lo zdani be vo'a
1661828	jbo	da po mi cu zmadu de po do'o
1662847	jbo	lo munje saske cu zmadu lo jikca saske lo ka pluja
1662857	jbo	se jdima lo ci rupne'uru
1662860	jbo	se jdima lo rupne'uru be li ci
1662873	jbo	no birje pu lo nu se tcika be li vo
1662888	jbo	tu'a lo birje ku se to'e curmi pu lo se tcika be li vo
1662900	jbo	la'oi Aix-la-Chapelle se fanva fu la'oi Aachen fo lo bandu'e'u
1662901	jbo	la'oi Aix-la-Chapelle se fanva fu la'oi Aachen fo la .doitc.
1662909	jbo	lo mo'a bino me la .uigur. cu zvati la .xelvetik.
1662942	jbo	.u'usai pu cinmo xrani do
1662966	jbo	la .tom. ca'o danmo vasxu
1662967	jbo	la .tom. ca'o cisma sega'a lo verba
1662968	jbo	la .tom. ca'o cisma fa'a lo verba
1662970	jbo	la .maris. sumne zgana lo xrula
1662973	jbo	lo xirma ku cmoni
1662977	jbo	la .tom. vreta
1662991	jbo	lo bruna be mi ku nelci lo zgike
1663114	jbo	lo verba ca'o sakcpu
1663130	jbo	ma tadji lonu ciska zo'oi .Eyjafjallajökull.
1663177	jbo	nitcu lo nu mi'o klama .iju mi'o nelci ra
1663199	jbo	lo nu mi sadyka'e cu pu terdju fi do
1663244	jbo	ko'a pu smadi lo du'u ko'a ba sezycatra
1663296	jbo	cilre fi la .esperanton. ta'i ma
1663415	jbo	.aunai denpa tu'a do ca'o lo se ditcu be li du'e
1663422	jbo	lo fonxa ku pu se finti la .bel.
1663431	jbo	do xo roi klama lo drata gugde
1663438	jbo	ba'o ci roi klama lo fraso
1663440	jbo	mi ta'e limna pa roi ro jeftu
1663442	jbo	ko pilno lo micyxu'i ci roi ro djedi
1663456	jbo	mi na djica lo nu pinxe lo lenku
1663647	jbo	ma kurji lo gerku ca lo nu do nalzvati
1663654	jbo	ko'a nelci lo nolzgi .i ku'i mi nelci lo dja'aza
1663661	jbo	mi na nelci lo iptsa be la peperonis
1663665	jbo	la nansis kakne kujmikce
1663668	jbo	xu do djica lo nu klama lo tersla
1663672	jbo	ko'a na xendo ko'e .i ju'o ko'a na xendo lo prenu
1663678	jbo	la tonis na gasmlu le ka pindi
1663692	jbo	nalvajni fa ma kau poi mi gasnu .i ko'a cusku lu mi kakne lo nu xagmau gasnu li'u
1663697	jbo	mi se pluka lo nu viska do
1663704	jbo	ca ma do pu tolyli'a lo jugygu'e
1663706	jbo	ti poi cukta cu se ponse mi
1663711	jbo	ko zmadu jundi lo do se gunka
1663721	jbo	mi'a sisku lo ka gleki
1663724	jbo	ko'a bajykla lo kumfa
1663728	jbo	ko'a nobli
1663744	jbo	ko na tolmorji lo nu do bevri lo santa
1663746	jbo	ko'a lumci lo ko'a kerfa
1663750	jbo	mi krici lo du'u ko'a ba binxo lo ricfu
1663780	jbo	mi pu na kakne lo nu bitygau ko'a lo du'u da pu jetnu
1663789	jbo	ko'a bajra
1663820	jbo	ko'a selmanci ninmu
1663827	jbo	ta du lo ko'a zdani
1663837	jbo	e'o ko ctuca mi lo nu pilno la'o gy headset gy
1663841	jbo	do pu na nitcu lo nu vizbei lo do santa
1663846	jbo	la tom pu djica lo nu zvati ckire la maris
1663856	jbo	mi djica lo nu mi kakne lo nu mi djuno fi lo nu vimcu la'o gy facebook account gy pe mi
1663873	jbo	ko'a stali lo zdani po lo pendo
1663877	jbo	mi ba sidju do
1663891	jbo	ko'a pu srera gi'e pinxe lo vindu
1663906	jbo	ma poi zdani cu pu se xabju do
1663942	jbo	ko'a pu cusku lo tolsnuti se ticysku
1663946	jbo	e'o ciska lo do judri
1663955	jbo	mi makcu .i mi drata pensi
1663964	jbo	lo nu prami cu zmadu lo nu se prami kei lo ka pluka
1663972	jbo	ko jundi lo ko'a se zukti'i
1663983	jbo	e'o ctuca mi lo nu jukpa lo titnanba
1664010	jbo	xu lo nu do gunka cu mulno
1664026	jbo	mi na djica lo nu tirna lo do patspu
1664044	jbo	ko'a jilra ko'e lo ka stati
1664049	jbo	mi ralte lo melbi kacma
1664052	jbo	ta poi zdani cu se ponse ko'a
1664114	jbo	ko'a cusku lu ko tadni li'u ko'e
1664128	jbo	ko'a simlu lo ka cando
1664135	jbo	ko'a melbi gi'e mencre
1664151	jbo	ko'a nupre lo nu sidju kei ma'a
1664162	jbo	ko'a dunda lo cukta ko'e
1664177	jbo	ko'a roroi dukse tavla
1664200	jbo	ti poi karce cu frili se jitro
1664212	jbo	pa lo gerku e re lo prenu ca'o plipe
1664227	jbo	do na kakne lo nu toljinga
1664254	jbo	xu do djica lo nu pinxe lo tcati a lo ckafi
1664327	jbo	roda fapro ma'a
1664328	jbo	mi gleki lo nu sidju do
1664338	jbo	xu lo prenu cu kufra .i na go'i
1664344	jbo	ti'e do ba spebi'o
1664358	jbo	xo lo pixra cu pu se vecnu fi do
1664374	jbo	ko'a cusku lo jetnu
1664377	jbo	sidju mi
1664382	jbo	mi pacna lo nu do snada
1664394	jbo	mi ba roroi prami do
1664398	jbo	la tom cu ponse no lo jdini
1664406	jbo	ti mlemau
1664419	jbo	mi klama la paris ca lo critu
1664432	jbo	mi nelci lo nu klama lo tavla kumfa
1664439	jbo	mi kakne lo nu tcidu bau lo glibau
1664445	jbo	mi platu lo nu troci lo nu tcidu lo drata cukta
1664452	jbo	la judis xendo roda
1664469	jbo	mi ta'enai catlu lo seltivni
1664481	jbo	xu ko'a klama lo ckule fu lo sorprekarce
1664487	jbo	lo mi bruna cu kakne lo nu klasazri lo karce
1664511	jbo	ko'a pu tolcando .i ku'i ko'a pu sidju mi'a
1664516	jbo	xu do na pensi lo du'u ta cizra
1664520	jbo	mi cirko lo mi kacma
1664528	jbo	ti drata da poi sedjica be mi
1664539	jbo	ro lo mi pendo cu nelci lo boltipterjvi
1664548	jbo	cikre lo junla
1664556	jbo	le nanla cu citka le nanba
1664570	jbo	xu do kansa mi lo nu klama lo zarci
1664588	jbo	ko'a na kakne lo nu ciska lo ko'a cmene
1664605	jbo	la tom pu tatpi gi'e xlali se cnitcini
1664611	jbo	mi'a nelci lo nu do dansu
1664624	jbo	ko'a nelci lo traji melbi xrula
1664628	jbo	mi ciska lo xatra
1664639	jbo	mi ba viska do
1664657	jbo	ko'a pu na djuno fi lo nu klama ma kau
1664667	jbo	xu do ralte re lo cukta
1664691	jbo	la tom jivna lo limna prenu
1664704	jbo	lo lunra cu darno lo terdi
1664724	jbo	lo ko'a voksa cu sance xagmau lo do voksa
1664729	jbo	e'o ko cuxna pa lo prenu
1664744	jbo	lo citno prenu cu nelci lo ko'a cukta
1664749	jbo	mi pacna lo nu do ba nelci
1664753	jbo	ue mi cirko lo datni
1664759	jbo	xu ko'a nelci lo jugygu'e
1664779	jbo	traji se gleki fa lo nu prami kei e lo nu se prami
1664781	jbo	la tom pu djica lo nu terve'u
1664784	jbo	mi pu sisku tu'a da poi nalzasti
1664792	jbo	se birti fa lo du'u ko'a ba tugni ma'a
1664801	jbo	ko'a pu na dafsku
1664804	jbo	lo mi bruna cu sutra tavla
1664805	jbo	mi tolcando
1664806	jbo	mi djica lo nu viska lo mi patfu
1664808	jbo	la tom troci lo nu cpare lo rajycla tricu
1664812	jbo	ko'a ricfu gi'e mutce melbi
1664814	jbo	ko smaji ca lo nu ma'a citka
1664815	jbo	mi na jilra ko'a
1664819	jbo	lo mi rirni cu na jimpe fi mi
1664830	jbo	lo mi mensi pu na cusku zo coi
1664832	jbo	lo ko'a mensi cu binxo lo mikce
1664834	jbo	pe'i lo mi stedu cu nalkunti
1664838	jbo	pe'i lo pampe'o be mi co'a klama ca lo bavlamdei lo kotygu'e
1664839	jbo	lo solji cu zmadu lo rijno lo ka tilju
1664841	jbo	noda pu muvdu
1664850	jbo	mi'a pu rupsra sidju ko'a
1664854	jbo	ko na bajra .i ko masno cadzu
1664872	jbo	lo cmana cu zmadu lo xamsi lo ka se nelci be mi
1664881	jbo	ko'a vecnu lo grute
1664883	jbo	ti du lo cukta poi mi caba'o sisku tu'a ke'a
1664884	jbo	ko'a pu klaku
1664885	jbo	sa'u ko'a vrude
1664886	jbo	lo cmalu prali cu xagmau lo tolcmalu tolprali
1664888	jbo	ko'a ciksi lo pu'u zbasu fi ko'e
1664889	jbo	xu do nelci lo snime
1664890	jbo	lo ropno prenu cu nelci lo ka ri pinxe lo vanju
1664891	jbo	la jim cilre fi lo nu klasazri lo karce
1664893	jbo	lo solri cu mutce darno lo terdi
1664894	jbo	mi djica lo nu tadni lo dotybau
1664895	jbo	mi viska lo cukta
1664896	jbo	ko'a vecnu lo xrula
1664898	jbo	ko'a xamgu ci'arfi'i
1664900	jbo	ko'a klama lo briju fu lo karce
1665183	jbo	lo bifce cu vofli vi lei xrula
1665204	jbo	.iu pa'irmu'i
1665213	jbo	mi terve'u lo cukta poi seltcu lei verba
1665250	jbo	mi na tolmo'ika'e lo mu'e cinba ku ri'anai lo nu mi troci
1666685	jbo	lo tcima pe la london cu drata lo tcima pe la tokios
1666689	jbo	ta na xajmi
1666699	jbo	roda djuno lo du'u ko'a nelci ko'e kei e lo du'u ko'e nelci ko'a
1666707	jbo	ko'a tolsanji
1666710	jbo	ri'a ma do na jimpe
1666716	jbo	roda sisku lo ka gleki
1666720	jbo	ko'a pu troci
1666724	jbo	ti lisri lo tarci
1666726	jbo	mi na nelci lo ga'arboijvi
1666728	jbo	ma'a ralte lo mlatu e lo gerku
1666730	jbo	ko nalfengu
1666736	jbo	ko'a citka
1666739	jbo	ko'a lacri ko'e
1666743	jbo	lo mi gerku cu blabi
1666746	jbo	mi cpedu fi ko'a fe lo nu sidju mi
1666749	jbo	e'o ko cpedu fi la tom fe lo nu nalki'asku
1666756	jbo	ko cmila gi'e plana
1667536	jbo	xabju fi'o sepli
1667537	jbo	bavlamdei pei
1667538	jbo	xu do se zdani
1667539	jbo	a'o smaji nicte je ke pluka se senva
1667542	jbo	ti pu se kanpe mi
1667545	jbo	.i mi lumci lo xance be mi mu'i lo nu ri toljinsa
1667547	jbo	la'oi GPS pe mi mutce xamgu se sazri
1667585	jbo	.i lu'i lo'e prenu cu ficysi'u lo ka ce'u se pluka makau
1667589	jbo	mi'e la'oi Саша
1667590	jbo	mi'e .sacas.
1667591	jbo	ko na te preti
1667592	jbo	ko .io na te preti
1667593	jbo	mi limna le rirxe
1667595	jbo	mi te lisri
1667596	jbo	mi cevni fi le cnino munje
1667597	jbo	ma se ralte le vlacku
1667604	jbo	.i lo nu zgana do cu selsmu lo du'u prami do
1667606	jbo	.i carvi carmi ba'o lo zi masti
1667607	jbo	.i mi je'a se cfipu
1667608	jbo	.i mi jai se bapli fai lo na se djica
1667610	jbo	.i la. tam. la. meris. kansa
1667612	jbo	.i pu dasni lo solji ke cnebo karli .e lo cipni pimlu kosta
1667616	jbo	.i naku za'uda zo'u mi do da jungau
1667618	jbo	.i pe'a lo clani traji djedi ku ji'a se vanci
1667620	jbo	.i lo selcpe be do cu tolracli
1667626	jbo	le mlatu cu kelci le bolci
1667630	jbo	.i lo djedi be li ze cu jeftu
1667632	jbo	.i skicu lo jvinu fo lo ka makau tcila ce'u
1667635	jbo	ka'enai ku roroi vudvri .i ku'i ka'e ku roroi prenu stali
1667641	jbo	.i ko mi tavla zo'e naku caku .i .eidai do co'e ca lo nu me'au lo te go'i
1667642	jbo	nelci le jamna fa lo po'o ba'onai viska be jy
1667643	jbo	.i ki'u ma do terve'u
1667644	jbo	.i seja'e ma do nonkansa
1667646	jbo	.i minde fi lo ka lebna tu'a lo xlali denci vo'a
1667647	jbo	.i lo bolci cu janli lo kanla
1667648	jbo	.i mi prane lo ka vitke lo rirni ca ro lo zeldei
1667650	jbo	.i mi pu kamfe'u sezytro zifre naku
1667651	jbo	.i lo xirma ce lo xasli cu datsi'u
1667652	jbo	.i lo mi viska nilxau zo'u caze'aca jdika
1667653	jbo	mi djica lo nu ka'e prali mi .e babo ro drata
1667654	jbo	.i lo bruna be mi na se mansa lo selpo'e be puzico'aku karce
1667655	jbo	.i mi do tavla ca lo pare'u ba nunka'e
1667657	jbo	.i uinai ba'a mi'o jai lerci dukse
1667658	jbo	lo mukti cu ckiku pe'a lo nu snada
1667659	jbo	na me lo neltai po mi
1667660	jbo	na me lo neltai po do .io
1667661	jbo	na me lo neltai po do
1667662	jbo	.i nozo'e ta zvati
1667663	jbo	na me lo neltai po ko'a
1667664	jbo	.i va'o su'oda lo ka ticysku cu selzu'e da'i fi lo nu na selja'e lo nu se fengu nagi'enai tolmansa
1667665	jbo	.uanai sruma lo du'u mi citka
1667667	jbo	.i ju'ocu'i .eidai jai gau seljibyfa'o ca lo bavla'ima'i
1667669	jbo	mi je'a nanmu
1667671	jbo	.i ca lo nu zvati lo ropno cu lifri tu'a la. romas.
1667673	jbo	ko'a ba na'e snada
1667675	jbo	.i xu do nintadni
1667676	jbo	.i .ei do mikce se lanli ca
1667678	jbo	du lo pu fetspe be do
1667680	jbo	.i mi nelci loi te ganzu be lo ti nilce
1667683	jbo	.i muno prenu cu klama fu lo vinji
1667684	jbo	mi pu klama paroi naje reroi
1667686	jbo	ma ba ditcu
1667688	jbo	.i la. kiiv. cu jecta ralju lo'i tcadu be fi la. ukra'inas.
1667689	jbo	ko'a nelci lo cnino selfri
1667690	jbo	mi cortu lo betfu
1667691	jbo	le fetsi cu nelci lo cnino selfri
1667698	jbo	lo nu te vecnu ku se gleki mi
1667699	jbo	mi joi la .tonis. kelci ca lo prulamdei
1667782	jbo	pe'a di'u ckaji lo nu mi catra re cipni pi'o pa rokci
1667786	jbo	di'u ckaji lo ka tolfesru'e
1667792	jbo	pe'i lo selpa'i be mi cu mlimelbi
1667794	jbo	ei ko'a ca lo bavlamdei cu sidju lo mamta be ko'a bu'u lo jupku'a
1667800	jbo	lo mamta be mi cu dunda lo selkei fi mi ca li bi nilnalci'o mi
1667810	jbo	lo selzva cu darno la tokios.
1667812	jbo	xu do nu'ospe
1667816	jbo	.uanai ma mukti do .o'onai
1667823	jbo	coi rodo xagycerni
1667830	jbo	mi te sidbo fi da
1667832	jbo	tcelenku ca lo cabdei
1667834	jbo	coi mi'e la .ken saitus.
1667836	jbo	ponbau do xu
1667837	jbo	ma jibri do
1667848	jbo	mi'ai tadni
1668051	jbo	mi pu mutce tatpi
1668083	jbo	lo re ko'a mutce melbi
1668104	jbo	mi sumne da poi cazyfusra
1668137	jbo	lo ti dakfu cu mutce kinli
1668161	jbo	doi pendo e'o ko smaji binxo
1668192	jbo	xu do xagji
1668222	jbo	ko'a pu tsebi'o gi'e pu tcidu fi lo plekarni
1668225	jbo	mi'ai pu za'o mo'u tsuku lo cmana jipno
1668245	jbo	ta po'o ka'e zukte ti
1668255	jbo	mi djica lonu viska do pu lonu do cliva
1668265	jbo	mi tcenei lo snime
1668282	jbo	melbi gi'e mencre
1668297	jbo	mi se cmene zo .xopkins.
1668306	jbo	.au klama la .amerik.
1668311	jbo	mi ralte lo mudri jubme
1668327	jbo	lo ti tabybi'o djaspi cu kukte
1668336	jbo	la .tam. facki lodu'u ri srera
1668355	jbo	lo pu'u lifri cu zmadu le selvi'a
1668361	jbo	xu do djuno lodu'u makau ca detri
1668373	jbo	la'e le lidne cu xagmau la'e le se lidne
1668393	jbo	ko'a mutce djica tu'a lo cnino taxfu
1668400	jbo	mi ca'o pensi tu'a do
1668403	jbo	mi ba binxo ma
1668404	jbo	la .paf. cu tolcando lonu ciska lo xatra
1668411	jbo	pu roroi cusku lo jetnu
1668414	jbo	lo ti balku'a cu mutce barda
1668416	jbo	ki'a ke'o
1668421	jbo	ka'e xamgu sanga
1668432	jbo	.eapei mi cmalu surla
1668466	jbo	lo mi bruna goi ko'a cu pu ta'e cikna ca lo nicte .imu'ibo ko'a tcidu lo brafi'a
1668502	jbo	xu le nu do klama cu srana lo selgu'a
1668563	jbo	ko'a puco'a bralaizba le minji
1668582	jbo	lei gunka cu jibypante
1668613	jbo	.i lo mamta be mi ba'o te vecnu tu'a vei mo'e botpi lo nimrnsinensi jisra
1668622	jbo	.i ko selzu'e be la. kris. cuxna
1668630	jbo	.i la. tam. se fasybau du'iru'e lo ni ty. se sanbau
1668633	jbo	.i la. tam. kakne co sanga su'o lo fraso
1668638	jbo	.i lo potygu'e cu na'e jai nafmupli
1668639	jbo	.i mi nelci lo'e titnanba
1668642	jbo	.i so'ida selzu'e .ei .i xu do seldjudji
1668648	jbo	.i va'o ji'a tu'a ro lo xy. cfila mi xy. nelci
1668656	jbo	.i lo nanmu cu ckaji roda da'i poi na ka stace
1668665	jbo	.i lo mitre be li re zo'u lutnilcla fi lo tcana
1668675	jbo	.i pongu'e klama kansa
1668680	jbo	.i ui ca lo prulamdei cerni mi citka lo nanbrxuafla
1668683	jbo	.i ba'o klama lo merko .itezu'ebo tadni loi merko se cukta
1668701	jbo	.i mi'a selpu'a lo nu ze'u litru la pasifik poi braxamsi
1668705	jbo	.i ki'u lo du'u se tcika li za'ubi kei mi'a sisti
1668707	jbo	.i .e'o do zukte naku ta
1668709	jbo	.i ro lu'a mi'a zvati lo nunsla
1668713	jbo	.i lo ka sezycatra cu ka sezvenfu .ije mi zo'u mi vo'a na se fengu
1668721	jbo	.i reda zo'u lo nu da se tavla na se djica .i sa'e se go'i lo nalvai .ije go'i lo je'a vajni poi lo nu ke'a na vajni cu se pacna
1668725	jbo	.i ge mikce gi ji'a tercku
1668727	jbo	.i .ei mi sipna
1668730	jbo	.i lo malba pe lo minji cedra na se krasi lo minji cedra ku sa'e
1668733	jbo	cinse naljundi
1668735	jbo	.i mi kosta dasni sisti mu'i lo nu glare zenba
1668736	jbo	.i ko zukte co tatpi naku
1668737	jbo	.i ma krinu
1668738	jbo	.i mi tcidu fi lo cukta
1668740	jbo	xu lo do patfu joi mamta pu zvati lo zdani
1668741	jbo	.i mi jai jai ri'a se porpi lo mi kalyle'otci
1668742	jbo	.i roroiku lo prenu cu se ckape da
1668743	jbo	.i .au ca lo nu mi makcu kei mi nolraitru
1668745	jbo	.i ko mi jungau fo lo bavla'i nunpe'i ja'e .au lo nu mi kakne co jukpa lo titnanba .e lo tcati .e lo ckafi
1668747	jbo	.i la. tam. roroi fraxu la. meris. fi'o nalvai lo my. selzu'e
1668750	jbo	.i gunka fi'o pe'a simsa lo bifce
1668755	jbo	.i lo prenu cu jinvi co se rarna lo nu tivni
1668757	jbo	.i pa karni cu nenri lo mi kumfa
1668758	jbo	.i ie la. alis. zvati da'i ca lo prulamdei .ijeku'i mi'a na viska .abu
1668759	jbo	.i .a'o cy. ca'o jmive ca
1668770	jbo	lo nu ctuca ku rinka lo nu farvi
1668776	jbo	.i ju'o kakne co vlasisku gije xe fanva facki .i ku'i na me lo'e vlaste
1668780	jbo	.i lo mlatu cu zukte co tunta be fa lo jgalu lo mi xance
1668782	jbo	.i lo ni mi se sinma poi do jarco cu zmadu lo je'a se jerna
1668783	jbo	.i ca sipku'a nicygau
1668785	jbo	.i la. pitr. pu mikce binxo djica
