1707545	35655
1707855	1477944
1707900	246331
1707902	308368
1708242	838878
1708266	283191
1709391	312759
1709412	806905
1709551	290137
1709581	1587254
1709621	302698
1709640	496111
1709805	667947
1709809	1222877
1709810	31248
1710057	69823
1710101	1710064
1711288	243926
1711803	319346
1711808	302096
1712141	278746
1712172	291023
1712205	66570
1712238	22692
1712328	619131
1712401	304597
1713769	1344893
1713770	310022
1713871	251303
1713876	1396372
1713888	328823
1713889	436399
1713891	251862
1713897	287100
1713936	1433
1713944	402546
1713962	238007
1713963	867107
1713974	314739
1713981	42473
1713998	687542
1714077	403375
1714186	1714185
1714188	1714187
1714190	1714189
1714191	301466
1714205	1714204
1714210	1714209
1714211	1714209
1714215	1714213
1714218	1714216
1714221	1714219
1714237	1714236
1714239	1714238
1714239	2366727
1714242	1714241
1714245	1714244
1714246	249845
1714247	1641754
1714248	1714137
1714251	1120892
1714255	249501
1714263	1504279
1714273	29634
1714284	300398
1714285	300398
1714289	1186903
1714290	300312
1714302	287653
1714321	1495864
1714329	435162
1714330	1485079
1714350	1283620
1714365	1164896
1714368	724453
1714371	26359
1714376	238191
1714380	1025790
1714385	303609
1714401	1316331
1714405	250661
1714412	243412
1714602	242484
1714613	242484
1714648	36249
1714663	439010
1714665	51372
1714669	1714312
1714670	1665582
1714674	808713
1714807	1714806
1714813	1263645
1714816	1714815
1714821	1254301
1714824	1079091
1714825	1254113
1714828	1253622
1714830	264495
1714943	258401
1714944	1253474
1714958	1012686
1714964	1194034
1714971	1239474
1714972	1163570
1714974	16908
1714976	1330505
1714980	17284
1715021	1661528
1715025	462954
1715028	245818
1715038	1277087
1715039	1173321
1715040	1173317
1715041	1173315
1715044	27641
1715045	27641
1715721	250275
1715723	17171
1715743	1326899
1715754	270113
1715778	753533
1716146	428640
1716181	63572
1716182	55804
1716379	257219
1716753	1716587
1716858	680939
1718067	316619
1719382	1719376
1719396	260661
1719486	56309
1719688	30458
1719739	852888
1719790	53460
1719810	1315854
1719836	321112
1720327	249797
1720327	711715
1720328	682688
1720330	426943
1720333	1313439
1720341	1447607
1722182	258388
1722191	281813
1722199	773206
1722255	1588811
1722272	1492423
1722297	1580173
1722302	1580251
1722313	1588672
1722328	1312579
1722346	755016
1723995	311795
1723998	20358
1723999	874052
1724001	1177605
1724004	275739
1724607	240028
1724629	263810
1724650	25594
1725020	51713
1725067	322589
1725110	2169
1725144	257706
1725159	73199
1725203	1094103
1725884	1701364
1725886	261770
1725912	1497767
1728442	426950
1728442	1068125
1728451	435084
1728454	329713
1728466	434638
1728483	1173288
1728489	275979
1728497	1173265
1728518	434704
1728524	51443
1728548	1728527
1728553	920202
1728559	898556
1728631	502346
1728633	2424
1728636	351807
1728639	32719
1728641	1589467
1728643	68908
1728644	67041
1728647	436383
1728651	838848
1728654	322707
1729300	253947
1730315	1629750
1730333	65316
1730346	27250
1730355	1092396
1730359	248654
1730360	239928
1730416	1453755
1730442	1504388
1730459	69480
1730466	1108087
1730468	1108662
1730472	1504414
1730478	267107
1730484	576038
1730486	1108025
1730860	758863
1730861	38064
1730864	758863
1730865	38064
1730867	758863
1730868	38064
1730869	436243
1732405	1731555
1732918	37071
1732920	67012
1732929	67015
1732940	67014
1733200	1053704
1733249	643316
1733250	1572
1733254	271554
1734986	938139
1734998	1349187
1735031	40389
1735032	69105
1735033	1314381
1735227	1103158
1735657	1008827
1735663	2130
1735664	1705
1735666	16921
1735667	39237
1735668	1502320
1735670	319990
1735676	1829
1735745	750677
1735748	258309
1735761	261058
1735771	321850
1735773	312980
1735781	264462
1735785	51340
1735794	452725
1736303	256043
1736307	29483
1738756	1738754
1740822	1740821
1740826	65087
1740828	1635554
1740838	5321816
1740877	528525
1740918	749209
1740956	290866
1740957	292741
1740960	272975
1740961	1028437
1740962	885394
1740963	251829
1740964	556121
1741124	1549228
1741125	1549228
1743459	281749
1745281	244924
1745296	33148
1745402	1116935
1745432	703123
1746106	22983
1746734	1746558
1746746	1745828
1746771	1745737
1746771	1745738
1746772	1745737
1746772	1745738
1746791	1745719
1746817	1745682
1746817	1745683
1746839	1745667
1746862	1745647
1746881	1745630
1746900	1746901
1748484	632211
1748486	550866
1748488	259311
1748489	315007
1748556	63300
1748557	259974
1748726	19876
1748732	16127
1748748	456537
1748941	68946
1749256	313213
1749295	1092410
1750205	288246
1750479	432459
1750481	432459
1750482	432459
1750483	432459
1750620	280748
1750742	2366683
1750840	38387
1750840	1105399
1751136	1095805
1751231	5037253
1751927	70093
1752101	953148
1752259	3347559
1752261	2978390
1752445	1456137
1752455	258949
1752457	372450
1752462	248871
1752469	1126628
1752479	314945
1752566	18232
1752740	282225
1753382	40337
1753390	277306
1753497	2363290
1755327	1755328
1755330	1755331
1755377	1755379
1755420	1755328
1755421	1755328
1755422	1755328
1755530	1755532
1755542	1755544
1755574	1755577
1755582	1755584
1755587	1755588
1756853	1756836
1756861	1027334
1756929	703162
1756932	35693
1756934	34660
1757143	627286
1757166	12173605
1757180	54545
1758202	42278
1758204	1112286
1758207	31481
1758208	250327
1758214	250327
1758219	53349
1758221	257756
1758224	257806
1758229	779886
1758231	327616
1758234	282890
1758298	1230758
1758301	1739165
1758523	463326
1759272	252469
1759286	1026072
1759292	777085
1759707	438594
1759712	64826
1760277	250771
1761825	1452599
1761875	1761853
1761888	1761846
1761906	1761900
1761911	724401
1761915	1761849
1762058	1388691
1762566	1023981
1762942	1652304
1763020	12173605
1763044	1110424
1763045	239913
1763779	1182334
1763779	1860738
1763780	272595
1763807	1763801
1765248	64626
1766654	1766641
1766738	1764728
1766740	409536
1766742	409536
1766743	1764728
1767508	69763
1767814	3375723
1767819	1766785
1767822	261129
1767822	1325014
1767857	2377094
1767859	1388227
1767866	881487
1767898	291750
1767916	1745785
1767934	436217
1768594	2978031
1768596	1026781
1768605	6047
1768609	258601
1768638	63299
1768776	1669145
1768777	663834
1768783	859012
1769504	813505
1769527	293993
1769528	34629
1769528	2364851
1769535	278992
1771023	721034
1771031	38545
1771049	311859
1771468	1578558
1771547	59137
1771564	21597
1773041	309390
1773045	267791
1774209	1396342
1775882	3018962
1775952	1773405
1776486	566994
1776487	1841194
1776565	277394
1776588	21582
1776595	323276
1776595	386765
1776599	326168
1776618	1064083
1776632	1290
1776731	1550949
1776733	304552
1776767	882994
1778516	255228
1778517	28947
1778518	1487079
1778519	1778520
1778717	1771852
1778718	1771852
1781333	323299
1781449	273600
1781453	797498
1781460	797498
1781462	29863
1781466	54482
1783420	262017
1783421	269646
1783422	677135
1785998	27145
1786135	1786134
1786138	1786137
1786143	1123783
1786155	1786153
1786159	1786158
1786161	1786160
1786164	1786163
1786167	1786166
1786183	1786185
1788803	325659
1788826	29857
1788859	1024081
1790630	253469
1792939	577202
1793246	1793247
1796059	66073
1796201	1211981
1796373	889885
1807698	1851011
1807933	307283
1807984	1807983
1808430	1851005
1811891	939715
1811895	64800
1816420	1816424
1816798	371435
1824997	240764
1827641	392269
1827676	266834
1827689	325265
1827691	67047
1827692	1272501
1827756	1827604
1827760	1827560
1827762	1827551
1827765	1827550
1827770	423892
1827774	423879
1827781	1827300
1827782	1827300
1827788	1827298
1827793	1827274
1827795	1827272
1827799	1827265
1827801	1827254
1827804	1827252
1827809	1827210
1827814	1826978
1827817	1826929
1827820	1826821
1827824	1826752
1827827	1826740
1827838	1826737
1827844	1826735
1827860	1826636
1827862	1826379
1832140	1832117
1832146	1832125
1832147	1832128
1832149	1832129
1832153	707205
1832155	1832135
1832158	1832136
1832162	1832143
1832169	1832159
1832171	1584582
1832172	1832170
1832332	1832196
1832334	1832199
1832342	1832204
1832343	1832206
1832345	1832213
1832349	1019758
1832350	1019878
1837543	1837463
1839865	57373
1839869	1839632
1839872	1839649
1843436	43928
1843444	321937
1845249	251036
1845265	954701
1847653	282552
1847660	282552
1849405	1851041
1850870	751252
1850896	273842
1850912	22304
1850923	325846
1851075	1110335
1855285	36535
1855290	22058
1855296	449201
1855303	43877
1855307	312833
1855312	1092174
1855314	810865
1855316	59641
1855322	1305131
1855324	285243
1855392	603713
1855395	642496
1855401	436363
1855403	56170
1855404	56173
1855405	56174
1855407	56180
1855408	56181
1855409	56184
1855410	56191
1855411	56193
1855413	56195
1855414	56196
1855415	56203
1857101	35979
1857111	35980
1857121	35982
1857123	35983
1857131	35985
1857141	35987
1857147	35990
1857155	35993
1857176	35994
1857182	35996
1857193	36001
1857194	36002
1857195	36003
1857198	36004
1857202	36005
1857204	36007
1857206	36009
1857207	36010
1857210	36012
1857211	36014
1857212	36014
1857220	36021
1857222	36023
1857226	36031
1857230	306564
1857233	306570
1857238	1855137
1857239	1230758
1857241	1855139
1857243	1855146
1857244	1855151
1857246	1855156
1857248	1855159
1857255	1855165
1857259	1855173
1857283	1855193
1857283	1855194
1857287	1855200
1857289	1855212
1857291	1855226
1857295	1855263
1857299	1855536
1857301	1855637
1857302	1855638
1857303	1856044
1857306	1856084
1857312	1856667
1857317	1856795
1857320	586030
1857352	1857120
1857375	638865
1857375	1000785
1857375	1879052
1857378	1857365
1857384	307375
1857556	289466
1857558	1857557
1857559	289471
1857561	289472
1857563	289474
1857565	289482
1857566	289485
1857567	289487
1857568	289488
1857569	289489
1857581	1857550
1857583	1857550
1857585	1857546
1857587	1857542
1857587	1857543
1857591	1343504
1857596	464476
1857597	464474
1857598	464472
1857603	464470
1857604	464468
1869326	317979
1869335	1347815
1871502	20755
1873598	1873595
1873616	1873615
1873626	1873619
1873774	430147
1876213	1876210
1876216	1876214
1876221	1876219
1876224	1876223
1876231	1876228
1876235	1876233
1876237	1876236
1876241	1876239
1876247	1876243
1876250	1876249
1876255	1876253
1876260	1876257
1876262	1876261
1876651	61383
1876669	263533
1876672	619859
1876682	1464822
1876695	283259
1876700	1741574
1876707	1876703
1877702	308685
1878597	1878596
1878600	1878596
1878986	679830
1878988	276708
1879005	300180
1879019	1343963
1879032	1164254
1879092	1879084
1879093	1879083
1879148	1879130
1879232	1878687
1879250	1873850
1879293	241178
1879299	1744815
1879301	1744817
1882250	326059
1882254	882684
1882269	17600
1882321	967760
1882360	244678
1882388	239396
1882772	1023960
1882776	388731
1882794	638741
1882804	638756
1882826	320395
1882834	895873
1884241	32120
1884258	1488133
1884324	66170
1885408	1883666
1885409	1885296
1885482	485185
1890015	817089
1890049	1533747
1890057	274217
1890080	16927
1890091	42657
1890094	297070
1890098	436381
1890297	306081
1890318	741534
1890335	241609
1890383	1115484
1890406	319125
1890421	1025737
1890442	1207542
1890452	1025876
1892917	322017
1892924	1710446
1892935	254710
1892949	20290
1892955	301638
1892956	68178
1892957	251169
1892958	266756
1892959	64958
1896004	17410
1896005	766780
1896007	1095734
1896010	45025
1896017	1718
1896019	17787
1896021	539652
1896022	539652
1896024	1654
1896027	456631
1896029	539644
1896031	539642
1896035	435207
1896036	456357
1898887	253296
1898889	276279
1898905	47188
1898915	492407
1901352	18347
1901454	23173
1901481	1901461
1902322	19846
1914593	1981154
1915270	454814
1920149	1920124
1920154	1920077
1920165	1920011
1920172	1920003
1920174	1920162
1920175	1920159
1920176	1920147
1920177	1088299
1920178	1088300
1920179	1088151
1920181	1088145
1920185	1088042
1920186	1087986
1920187	5321816
1920188	1087984
1920189	1087982
1920191	5297767
1920192	1087980
1920195	1087883
1920197	1087692
1920198	1087460
1920201	1087191
1920204	1087046
1920205	434408
1920221	1879003
1920221	1879004
1920240	310133
1921675	1305727
1921681	18079
1922869	284807
1923590	1923482
1923601	1923481
1923605	1923473
1923606	1923459
1923607	1923455
1923610	1923448
1923611	1923448
1923612	1923447
1923613	1923447
1923617	1923445
1923628	35272
1926332	1926237
1926337	1925386
1929143	1929133
1929144	1929132
1929145	1929125
1929146	1929109
1929147	1929135
1929148	1929083
1929149	1929075
1929150	1929072
1929151	1929071
1929154	1929070
1929156	1929062
1929158	1929060
1929165	1929058
1929171	1929047
1929175	1929046
1929179	2429
1929181	1928982
1929183	1928820
1929185	1928774
1929190	1928673
1929193	1928667
1929194	1928588
1929197	1928508
1929199	1928360
1929201	1928345
1929204	1928105
1929206	1928032
1929209	1927990
1929211	1927941
1929213	1927937
1929214	1927936
1929217	1927601
1929219	1927442
1929223	1927429
1932038	323780
1932047	1932021
1932058	1931996
1932060	1931988
1932062	1931985
1932062	1931986
1932065	1931984
1932070	1931974
1932070	1931975
1932080	1931962
1932081	1931961
1932108	1276
1932113	1284
1932117	1287
1932139	1291
1932144	1294
1932147	1024244
1932151	1024242
1932159	1024238
1932172	1024236
1932181	1024227
1932184	1024226
1932188	1024225
1932191	1024219
1932197	1024216
1932201	1024215
1932202	1024212
1932206	1024211
1932241	1024207
1932248	1024206
1932252	31988
1932264	1200089
1932268	1200107
1932269	1200114
1932280	1200145
1932285	1200183
1932289	1932258
1932326	1024324
1932327	1024323
1932329	1024320
1932330	1024318
1932336	1024314
1932337	1024313
1932338	355791
1932339	1932063
1932340	1932049
1932340	1932050
1932342	1932048
1932343	1932046
1932344	1932032
1933240	1694871
1933491	293061
1933495	311622
1933504	1179935
1934084	1934073
1936891	1463965
1937460	65918
1937464	1937418
1937467	1937416
1937468	1937402
1937472	1937400
1937473	1937392
1937474	1937391
1937475	1937388
1937477	1937378
1937478	1937375
1937480	1937372
1937487	1937369
1937488	435750
1937491	1937347
1937495	1937334
1937496	1937327
1937498	1937326
1937502	1937325
1937504	1937315
1937508	1937274
1937510	1937261
1937513	1937143
1937514	1868238
1937515	1937081
1937516	1937063
1937517	871740
1937518	687456
1937519	1936958
1937522	1891091
1937522	1935173
1937524	1935175
1937531	1935197
1937532	2076
1937532	1841679
1937537	1935231
1937537	1935232
1937542	1935256
1937545	1935286
1937546	1935289
1937548	1935290
1937549	1935291
1937549	1935292
1937552	1935307
1937553	1935310
1937554	1935317
1937555	1935318
1937555	1935320
1937558	1935355
1937560	1935357
1937560	1935358
1937563	1935359
1937564	1935382
1937569	1894583
1937569	1935443
1937572	1935448
1937573	1935449
1937573	1935450
1937575	1935451
1937577	61362
1937852	275743
1937857	1937758
1937859	1556514
1937859	1937753
1937863	1804057
1941116	1940976
1941119	1940735
1941128	1940613
1941135	1940555
1941141	1940444
1941152	1939817
1941157	321631
1941164	1939683
1941171	1939465
1941173	1939377
1941174	1939375
1941189	1939144
1941196	1939143
1941199	1939142
1941201	1939141
1941204	1941192
1941204	1941194
1941210	1941206
1941210	1941207
1941217	1349181
1941218	1349181
1941226	1941221
1941227	1941222
1941227	1941223
1941230	1941224
1942274	387559
1946105	530591
1946136	29780
1946146	2194
1946253	1946134
1946255	1946031
1946263	1945925
1946266	1945924
1946285	1945886
1946332	644091
1946335	1810722
1946338	1810722
1946339	1946303
1946341	1946279
1946349	1946344
1946386	1939140
1946418	69303
1947775	1946939
1947780	1946938
1947782	1946936
1947783	1946911
1947783	1946912
1947783	1946913
1947783	1946914
1947788	1891158
1947790	1946907
1947791	1946906
1947795	1946905
1947801	1946903
1947804	1946902
1947807	1946901
1947818	1946899
1947821	1946898
1947825	1946896
1947826	1946889
1947828	1946886
1947828	1946888
1947831	688058
1947834	1946881
1947837	1946879
1947838	1946878
1947840	1946850
1947841	1946848
1947841	1946849
1947843	1946847
1947844	1946837
1947844	1946838
1947848	1946836
1947855	1946834
1947855	1946835
1947857	1946833
1947859	1946832
1947864	1946830
1947864	1946831
1947866	1943923
1947869	1946419
1947870	875148
1947873	238955
1947874	238958
1947875	238962
1947879	238963
1947882	238970
1947885	238971
1947888	288991
1947890	288992
1947894	288993
1947897	288995
1947898	288995
1947906	289000
1947908	289001
1947910	289004
1947914	1664288
1947915	1664289
1947920	803037
1947922	296853
1948158	1948138
1948174	1948169
1948184	434832
1948187	434832
1948196	1841834
1948205	1842024
1948209	247442
1948212	1842272
1948227	1842416
1948238	1842585
1948242	1842609
1948651	1948584
1948655	1948531
1948657	1948525
1948663	1948402
1950119	1950077
1950125	1949955
1950128	516630
1950129	1949274
1950131	1949237
1950133	1949171
1950138	1949166
1950139	1949165
1950140	1949141
1950141	1949138
1950142	1949133
1950150	1898076
1950153	1950145
1950154	1950146
1950156	1950147
1950156	1950148
1950158	1950149
1950159	1950151
1950220	1894566
1950222	1950161
1950223	1950163
1950224	1950164
1950224	1950165
1950224	1950166
1950227	1950167
1950228	1950216
1950229	1950207
1950230	1950196
1950231	1950192
1955733	305701
1955752	21678
1955753	21678
1955761	1955657
1955764	1955650
1955782	1955523
1955784	1955518
1955847	1955447
1955853	1955398
1958859	1957899
1958884	1503431
1958885	1503444
1958889	1503453
1958890	1503467
1958891	1503520
1958893	1503540
1958896	1503576
1958899	1503579
1958900	1503580
1960642	726638
1960674	47246
1960679	476456
1960697	530863
1963316	1963287
1963317	1963280
1963318	1963264
1963320	1963263
1963321	1963261
1963321	1963262
1963323	1963221
1963324	1963219
1963325	1963214
1963326	1963212
1963327	1963190
1963328	1963175
1963329	1963172
1963330	1963171
1963331	1963147
1963332	1963145
1963333	1963140
1963337	1963131
1963345	546932
1963346	547242
1963350	1423
1963365	1963344
1963367	1894571
1963368	1894573
1963369	1894574
1963370	1894576
1963371	1894578
1963373	1894585
1963374	1894586
1963376	1894588
1963377	1894589
1963378	1894590
1963379	1894591
1963380	1894592
1963381	1894593
1963384	280505
1963385	1056333
1963390	1959318
1963391	406604
1966248	1966203
1966257	1965814
1966266	1965611
1966273	1965444
1966279	1965426
1966284	1965418
1966292	1383640
1966294	1383641
1966299	1383827
1966310	1966242
1966331	1965395
1966336	1965320
1966341	1965313
1966346	1965262
1966348	1965211
1966352	1964985
1966396	1786
1966411	1966374
1966421	1966413
1966424	1966408
1966504	394638
1966686	1966597
1966687	1966596
1966688	1966595
1966689	1966585
1966690	1966584
1966692	1966572
1966692	1966573
1966694	1966571
1967674	1488836
1968363	42420
1968383	397593
1968577	244471
1968617	293593
1968804	1967356
1968805	1967354
1968808	1967350
1968810	1966978
1968812	1966725
1968933	1915846
1968935	1915916
1968939	1915918
1968942	1915919
1968944	1915920
1972161	1972150
1972170	1972141
1972173	1972115
1972175	1972030
1972176	1971958
1972180	1971911
1972187	1971902
1972190	1971888
1972199	1971385
1972211	1970991
1972225	1970485
1972234	1972224
1972237	1972219
1972281	1972259
1972291	246656
1972295	246657
1972298	395385
1972300	282471
1972302	1791364
1972311	1894184
1972312	1894192
1972313	1894193
1972314	67280
1972316	67284
1972317	67285
1972319	1972310
1972325	1971902
1974111	1973269
1974117	1973036
1974120	1973005
1974125	1972972
1974131	1972754
1974140	1972680
1974143	1972649
1974145	1972648
1974152	1972647
1974330	1000009
1974353	1000113
1974355	1000136
1974356	1000136
1974357	1656880
1974726	1974716
1974727	1974325
1974733	478579
1974781	1974777
1974782	803340
1974783	803339
1974784	803343
1974787	803346
1974798	664030
1974799	664031
1974806	664037
1974808	664038
1974809	664039
1974810	664042
1974811	261437
1974813	261438
1974814	261439
1974815	261442
1974816	261443
1974817	29552
1974818	29553
1974819	1792090
1974820	1792115
1974837	1974823
1974838	1974824
1974839	1974825
1974840	1974827
1974841	1974828
1974842	1974830
1974843	1974831
1974844	1894273
1979247	1979231
1979255	1978985
1979266	1978828
1979281	1978825
1979286	1978785
1979371	1359592
1979420	1979311
1979439	1808386
1979498	1979459
1979544	304034
1979850	1979771
1979890	1392695
1979893	1979784
1979909	1979782
1980063	1418111
1980067	313424
1980076	313427
1981277	1528877
1984140	1761412
1984794	29863
1985654	316206
1987500	801146
1987508	1987392
1987516	1987388
1987525	1987383
1987535	1987382
1987538	1987380
1987539	1987230
1987602	1987226
1987610	1987223
1987613	1987123
1987625	1986906
1987626	1986902
1987629	1141039
1987631	1141040
1987637	1141041
1987640	1141042
1987650	427002
1987652	1141043
1987656	599130
1987723	276247
1987928	35579
1987931	35580
1987934	35581
1987935	35582
1987936	35584
1987939	35585
1987943	35586
1987946	1987794
1987985	243626
1987986	63228
1987987	63229
1989025	284474
1989184	257520
1989186	1989070
1989187	1482127
1989190	1988883
1989191	1988874
1989195	45040
1989199	45041
1989278	1987953
1989296	1989282
1989302	70253
1989304	1989237
1989307	261679
1989309	261680
1989325	1989323
1989334	1989329
1989343	1989339
1989519	1346632
1989521	1346632
1989524	1346633
1989556	1989555
1989559	1989557
1989605	1988357
1989608	1988245
1989627	1989612
1989629	1989613
1989631	1989614
1989662	1989658
1989812	1989784
1989814	1989778
1991849	1991840
1991850	1991814
1991851	1991813
1991852	1991813
1991853	1991811
1991853	1991812
1991856	1991807
1991859	1991778
1992977	1992976
1993731	591204
1993732	591205
1993734	591223
1993736	591270
1993738	256281
1993739	256280
1993741	256276
1993742	256272
1993743	256270
1993751	256269
1993753	256267
1993754	256266
1993755	256269
1993761	1886557
1993763	1886559
1993764	1886560
1993764	2254725
1993765	1886561
1993766	1886562
1993776	1886566
1993777	1886566
1993786	1886567
1993815	1993394
1993834	269239
1993837	1992948
1993843	1992933
1993856	1992903
1993867	1992843
1993870	1992792
1993878	1992789
1993881	384559
1993963	1993910
1993964	1993910
1993993	1972224
1994752	1994750
1994753	415441
1994753	2364900
1994754	1994719
1994755	19872
1996014	1995722
1996015	1995722
1996023	1995587
1996029	1994890
1996035	1994797
1996037	1994778
1996051	1994580
1996053	1994574
1996066	1994566
1996070	1994553
1996072	1994548
1996955	1954263
1996956	1916314
1996957	1867831
1996958	1867830
1996959	1078093
1996966	1871823
1998841	1871823
1999521	593242
1999526	593243
1999528	593245
1999572	1981491
1999599	388371
1999608	1999604
1999631	1887439
1999773	1860606
1999780	1999727
1999931	1866703
1999933	1866930
1999936	1866935
1999938	1866966
1999942	813435
1999948	59166
1999958	71307
1999961	71308
1999969	71309
1999971	71311
1999981	895621
1999982	895642
1999988	895646
1999995	895663
1999997	895670
2000002	895691
2000004	895710
2000008	895772
2000012	895775
2000014	895777
2000016	895779
2000017	1884507
2000018	312491
2000019	803685
2000020	803688
2000021	803694
2000259	1060030
2000260	1060033
2000264	2000257
2004497	241585
2004500	45194
2004503	1886633
2004504	1886635
2004505	1886636
2004507	1886639
2004508	1886640
2004509	1886641
2004510	1886642
2004511	1886643
2004512	1886644
2004513	1886645
2004514	1886646
2004515	1886647
2004516	1886648
2004517	1886649
2004518	1886650
2004520	326815
2004521	285288
2004522	285290
2004524	65175
2004527	324788
2004528	276174
2004530	1841680
2004531	676696
2004532	676707
2004535	676921
2004536	676934
2004537	676936
2006610	1340295
2006613	2006608
2006614	2006609
2006615	2006612
2006619	1325836
2006620	494742
2006643	2006634
2006646	2006636
2006662	41572
2009285	2009278
2009286	2009279
2009287	2009280
2016006	248471
2016010	248466
2016014	248464
2016018	248463
2016020	248461
2016022	248457
2016024	1954265
2016026	1954270
2016027	1972639
2016028	1954273
2016029	1954274
2016030	1954275
2016031	1954278
2016032	1954282
2016033	1954283
2016034	1860739
2016035	1860499
2016036	1972635
2016038	1860497
2016042	1860466
2016043	1860453
2016048	1860626
2016050	1868217
2016051	610139
2016053	1339062
2016055	1887384
2016057	1541482
2016058	1868258
2016060	1895555
2016061	1886221
2016064	1886024
2016067	1860512
2016069	1882953
2017059	1355092
2017060	1890944
2017061	1400793
2017062	1898083
2017063	1898083
2017064	1868257
2017065	1868167
2017065	2107588
2017066	1886831
2017067	1893749
2017068	1893706
2017069	1886708
2017071	1886370
2017072	1886362
2017074	1886362
2017075	1886352
2017076	1886277
2017078	1860748
2017080	1886155
2017082	1886133
2017083	1886067
2017084	1860724
2017085	1885965
2018287	3485388
2018365	55738
2018371	1120816
2019252	1977720
2019255	258457
2023189	680599
2023561	2023568
2023582	2011276
2023583	2011276
2024274	293247
2024281	298963
2027160	2025960
2028902	294506
2028905	13700980
2028907	262425
2028929	1632110
2028931	1764506
2028939	26715
2028941	435782
2029147	20103
2029155	23752
2029159	23752
2029163	26672
2034044	2034043
2034045	2034046
2034084	2034085
2034108	1079126
2034109	18306
2035276	47164
2035804	61225
2036778	18312
2038229	1577
2038231	2038131
2038232	2038126
2038234	2038123
2038234	2038235
2042015	2041867
2042016	2041867
2042026	2033229
2042028	300372
2042072	1887106
2042148	2042140
2042178	323047
2042229	261892
2042268	477382
2046365	2046370
2046391	954463
2047543	2004541
2050208	2050194
2050209	2050196
2050870	1823855
2050946	791753
2051135	2050196
2054881	2054876
2063216	247916
2065025	576660
2065026	241077
2065050	780216
2065055	60568
2065059	2065057
2065618	1164470
2065624	810562
2067380	2067378
2067387	2067386
2070457	325810
2080613	435763
2080615	755172
2080618	323787
2080628	1915769
2080630	1018426
2080650	1029588
2080651	280448
2081871	2081872
2082006	308233
2082009	1445474
2082021	773216
2082024	1841681
2082028	1025492
2082033	2047741
2082035	944071
2082046	56082
2082047	4717281
2082049	328816
2082050	328816
2082051	1191035
2082055	1761987
2082056	1761987
2082284	3345712
2082285	2082286
2082285	2082287
2083394	2083383
2083751	18307
2083753	242947
2083754	242947
2083758	71684
2083759	71684
2083762	1105389
2083846	1105389
2083914	417003
2083942	405525
2084013	430198
2084015	2084008
2084273	289971
2084280	1387099
2088505	2077
2089357	1317
2089362	22115
2089363	22115
2089365	324950
2089366	324950
2093207	2093206
2093211	2093209
2093213	2093214
2093216	2093218
2093219	2093222
2093223	2093225
2093226	2093227
2093229	2093231
2093233	2093235
2093237	2093239
2093240	2093241
2093244	2093245
2093246	2093247
2093248	2093250
2093252	2093254
2093255	2093256
2093255	2093308
2093257	2093309
2093259	2093260
2093262	2093264
2093265	2093266
2093267	1954918
2093270	2093271
2093273	2093274
2093277	2093278
2093280	2093281
2093282	2093284
2093285	25735
2093288	2093289
2093290	1345555
2093292	2093293
2093294	2093295
2093296	2093298
2093299	2093300
2093301	2093302
2093304	2093305
2093310	2093311
2093345	2093346
2093347	2093349
2093350	2093351
2093352	2093353
2093354	2093355
2093356	1667947
2093358	2093359
2093360	2093361
2093362	2093363
2093364	2093365
2093366	2093367
2093368	2093369
2093371	2093372
2093373	2093374
2093376	2093377
2093380	2093381
2093385	2093386
2093387	2093388
2093389	2093390
2093391	2093393
2093394	2093395
2093397	2093398
2093399	2093400
2093401	2093402
2093404	863592
2093408	2093410
2093411	2093413
2093414	2093415
2093416	2093417
2093420	2093421
2093422	573559
2093424	2093425
2093427	2093428
2093430	2093431
2093432	2093433
2093434	2093435
2093436	2093437
2093438	2093439
2093440	2093441
2093442	2093443
2093444	2093445
2093446	2095522
2093450	2093451
2093452	2093453
2093454	2093455
2093456	2093457
2093459	2093460
2093461	2093462
2093463	2093464
2093466	2093468
2093469	2093470
2093471	2093473
2093474	2093475
2093476	1634944
2093478	2093479
2093481	2093482
2093483	2093484
2093485	2093486
2093487	2093488
2093489	2093490
2093491	2093492
2093493	2093494
2093495	2093496
2093498	2093500
2093502	2093504
2093507	2093508
2093707	2093709
2093710	2093712
2093714	2093715
2093716	2093717
2093718	2093719
2093720	2093723
2093724	2093726
2095539	2095540
2095541	2095543
2095545	2095546
2095545	2095547
2095548	2095549
2095550	2095551
2095552	2095553
2095556	2095557
2095558	2095559
2095560	2095562
2095563	2095564
2095565	2095566
2095568	2095569
2095570	2095572
2095573	2095575
2095577	2095578
2095579	2095581
2095582	2095583
2095585	2095588
2095589	2095590
2095591	2095592
2095594	2095595
2095596	2095597
2095599	2095600
2095601	2095603
2095605	2095607
2095608	2095609
2095610	2095611
2095614	2095616
2095621	2095622
2095623	2095624
2095625	2095626
2095627	2095628
2095630	2095631
2095632	2095633
2095634	2095635
2095638	2095639
2095643	2095644
2095646	2095647
2095648	2095649
2095650	2095651
2095655	2095656
2095657	2095658
2095659	2095661
2095663	2095665
2095666	2095667
2095668	2095670
2095672	2095673
2095677	2095678
2095682	2095683
2095686	2095689
2095690	2095691
2095701	2095702
2095708	2095709
2095710	2095712
2095715	2095716
2095718	2095719
2095720	2095721
2095723	2095724
2095726	2095727
2095735	2095737
2095739	2095740
2095743	2095744
2095750	2095752
2095753	2095754
2095755	2095759
2095761	2095762
2095763	2095764
